,epochs,batch,nodos,layer,learning rate,mse,rmse
160,100,128,32,1,0.002,0.02021320164203644,0.1421731561422348
161,100,128,32,2,0.002,0.02025015465915203,0.14230304956436154
162,100,128,32,4,0.002,0.01984328404068947,0.14086619019508362
163,100,128,32,8,0.002,0.01944485679268837,0.13944482803344727
164,100,128,64,1,0.002,0.01992790400981903,0.14116623997688293
165,100,128,64,2,0.002,0.02014497667551041,0.14193300902843475
166,100,128,64,4,0.002,0.01969296485185623,0.14033161103725433
167,100,128,64,8,0.002,0.019551081582903862,0.13982518017292025
168,100,256,16,1,0.002,0.019764769822359085,0.1405872255563736
169,100,256,16,2,0.002,0.020217865705490112,0.14218953251838684
170,100,256,16,4,0.002,0.02047766000032425,0.14310018718242645
171,100,256,16,8,0.002,0.018704907968640327,0.13676588237285614
172,100,256,32,1,0.002,0.019810926169157028,0.14075128734111786
173,100,256,32,2,0.002,0.02012476697564125,0.14186178147792816
174,100,256,32,4,0.002,0.01972794346511364,0.1404561847448349
175,100,256,32,8,0.002,0.018093965947628018,0.13451381027698514
176,100,256,64,1,0.002,0.019483387470245358,0.13958290219306946
177,100,256,64,2,0.002,0.01976910606026649,0.14060263335704806
178,100,256,64,4,0.002,0.019261779263615608,0.13878680765628815
179,100,256,64,8,0.002,0.0182767566293478,0.13519155979156494
0,10,64,16,1,0.001,0.023201391100883484,0.1523200124502182
1,10,64,16,2,0.001,0.021065538749098774,0.14513972401618958
2,10,64,16,4,0.001,0.02077776938676834,0.1441449522972107
3,10,64,16,8,0.001,0.019734548404812813,0.14047971367836
4,10,64,32,1,0.001,0.021653380244970318,0.1471508890390396
5,10,64,32,2,0.001,0.01983189210295677,0.14082574844360352
6,10,64,32,4,0.001,0.019253861159086227,0.13875828683376312
7,10,64,32,8,0.001,0.02108185552060604,0.14519593119621274
8,10,64,64,1,0.001,0.020892132073640823,0.14454111456871033
9,10,64,64,2,0.001,0.0194654930382967,0.13951876759529114
10,10,64,64,4,0.001,0.019874606281518936,0.14097733795642853
11,10,64,64,8,0.001,0.021483054384589195,0.14657098054885864
12,10,128,16,1,0.001,0.029878227040171627,0.17285320162773132
13,10,128,16,2,0.001,0.025597160682082176,0.15999113023281095
14,10,128,16,4,0.001,0.02620003186166286,0.16186422109603882
15,10,128,16,8,0.001,0.02478971891105175,0.15744751691818235
16,10,128,32,1,0.001,0.02578897401690483,0.16058945655822754
17,10,128,32,2,0.001,0.023046953603625298,0.15181222558021545
18,10,128,32,4,0.001,0.020916741341352463,0.1446262151002884
19,10,128,32,8,0.001,0.02239005267620087,0.14963306486606598
20,10,128,64,1,0.001,0.02396048419177532,0.15479174256324768
21,10,128,64,2,0.001,0.02063830010592937,0.14366036653518674
22,10,128,64,4,0.001,0.019718391820788383,0.14042219519615173
23,10,128,64,8,0.001,0.02008972503244877,0.14173822104930878
24,10,256,16,1,0.001,0.039580535143613815,0.19894856214523315
25,10,256,16,2,0.001,0.0365782305598259,0.1912543624639511
26,10,256,16,4,0.001,0.036392584443092346,0.19076840579509732
27,10,256,16,8,0.001,0.036556892096996314,0.19119852781295776
28,10,256,32,1,0.001,0.03616245836019516,0.1901643127202988
29,10,256,32,2,0.001,0.03074186854064465,0.17533358931541446
30,10,256,32,4,0.001,0.02847843430936336,0.16875553131103516
31,10,256,32,8,0.001,0.030732640996575362,0.1753072738647461
32,10,256,64,1,0.001,0.03251490741968155,0.1803188920021057
33,10,256,64,2,0.001,0.02551811933517456,0.15974390506744385
34,10,256,64,4,0.001,0.02441179379820824,0.1562427282333374
35,10,256,64,8,0.001,0.02457619085907936,0.15676794946193695
36,25,64,16,1,0.001,0.019739344716072086,0.14049677550792694
37,25,64,16,2,0.001,0.019909445196390152,0.14110082387924194
38,25,64,16,4,0.001,0.020422849804162983,0.14290854334831238
39,25,64,16,8,0.001,0.02101721055805683,0.14497314393520355
40,25,64,32,1,0.001,0.01982841640710831,0.140813410282135
41,25,64,32,2,0.001,0.020141340792179108,0.14192020893096924
42,25,64,32,4,0.001,0.020673166960477832,0.1437816470861435
43,25,64,32,8,0.001,0.02099908143281937,0.14491060376167295
44,25,64,64,1,0.001,0.019883990287780758,0.14101062715053558
45,25,64,64,2,0.001,0.020321311429142952,0.14255283772945404
46,25,64,64,4,0.001,0.021072933450341225,0.14516519010066986
47,25,64,64,8,0.001,0.021181905642151836,0.1455400586128235
48,25,128,16,1,0.001,0.021487230435013768,0.14658522605895996
49,25,128,16,2,0.001,0.020399680361151692,0.14282743632793427
50,25,128,16,4,0.001,0.019353659823536876,0.13911741971969604
51,25,128,16,8,0.001,0.019257089123129845,0.13876990973949432
52,25,128,32,1,0.001,0.020812099799513817,0.14426399767398834
53,25,128,32,2,0.001,0.01990552991628647,0.14108696579933167
54,25,128,32,4,0.001,0.019690940156579014,0.1403243988752365
55,25,128,32,8,0.001,0.02027849294245243,0.14240257441997528
56,25,128,64,1,0.001,0.02021097578108311,0.14216531813144684
57,25,128,64,2,0.001,0.01978971250355244,0.14067591726779938
58,25,128,64,4,0.001,0.02012498863041401,0.14186257123947146
59,25,128,64,8,0.001,0.020504213869571686,0.14319291710853574
60,25,256,16,1,0.001,0.027417661622166637,0.1655827909708023
61,25,256,16,2,0.001,0.025389485061168667,0.1593407839536667
62,25,256,16,4,0.001,0.02604723535478115,0.16139154136180878
63,25,256,16,8,0.001,0.02726888470351696,0.16513293981552124
64,25,256,32,1,0.001,0.02531287632882595,0.15910020470619202
65,25,256,32,2,0.001,0.022878756746649742,0.1512572467327118
66,25,256,32,4,0.001,0.02309166081249714,0.1519594043493271
67,25,256,32,8,0.001,0.023621216416358948,0.15369194746017456
68,25,256,64,1,0.001,0.02360532432794571,0.1536402404308319
69,25,256,64,2,0.001,0.02082988806068897,0.1443256288766861
70,25,256,64,4,0.001,0.020005226135253903,0.14143984019756314
71,25,256,64,8,0.001,0.0197090283036232,0.1403888463973999
72,50,64,16,1,0.001,0.019959501922130585,0.14127808809280396
73,50,64,16,2,0.001,0.02021881006658077,0.14219285547733307
74,50,64,16,4,0.001,0.020687656477093697,0.1438320428133011
75,50,64,16,8,0.001,0.02045675180852413,0.14302712678909302
76,50,64,32,1,0.001,0.020031234249472615,0.14153175055980682
77,50,64,32,2,0.001,0.02041301131248474,0.1428741216659546
78,50,64,32,4,0.001,0.020551534369587898,0.143358051776886
79,50,64,32,8,0.001,0.02066086418926716,0.14373888075351715
80,50,64,64,1,0.001,0.020075408741831783,0.14168769121170044
81,50,64,64,2,0.001,0.020384619012475014,0.14277471601963046
82,50,64,64,4,0.001,0.02068572677671909,0.14382532238960266
83,50,64,64,8,0.001,0.02045289985835552,0.1430136412382126
84,50,128,16,1,0.001,0.01972973346710205,0.14046257734298706
85,50,128,16,2,0.001,0.019952209666371342,0.1412522792816162
86,50,128,16,4,0.001,0.02034691721200943,0.14264260232448578
87,50,128,16,8,0.001,0.020009059458971024,0.1414533704519272
88,50,128,32,1,0.001,0.01993040181696415,0.14117509126663208
89,50,128,32,2,0.001,0.02026635967195034,0.14235995709896088
90,50,128,32,4,0.001,0.020343469455838203,0.14263054728507996
91,50,128,32,8,0.001,0.019950930029153824,0.14124776422977448
92,50,128,64,1,0.001,0.01984066143631935,0.14085687696933746
93,50,128,64,2,0.001,0.020375022664666176,0.14274108409881592
94,50,128,64,4,0.001,0.020089536905288696,0.14173756539821625
95,50,128,64,8,0.001,0.019575482234358788,0.13991239666938782
96,50,256,16,1,0.001,0.02254639565944672,0.15015457570552826
97,50,256,16,2,0.001,0.02119266614317894,0.14557699859142306
98,50,256,16,4,0.001,0.020932892337441444,0.14468203485012054
99,50,256,16,8,0.001,0.02161362022161484,0.14701572060585022
100,50,256,32,1,0.001,0.021330220624804497,0.14604869484901428
101,50,256,32,2,0.001,0.01986123621463776,0.1409299075603485
102,50,256,32,4,0.001,0.0199934933334589,0.1413983553647995
103,50,256,32,8,0.001,0.02208088338375092,0.1485963612794876
104,50,256,64,1,0.001,0.02047058567404747,0.14307545125484467
105,50,256,64,2,0.001,0.019688481464982036,0.14031565189361572
106,50,256,64,4,0.001,0.020282849669456482,0.14241787791252136
107,50,256,64,8,0.001,0.02054428681731224,0.14333277940750122
108,75,64,16,1,0.001,0.02001316659152508,0.14146788418293
109,75,64,16,2,0.001,0.02064539864659309,0.14368507266044614
110,75,64,16,4,0.001,0.020849084481596947,0.14439211785793304
111,75,64,16,8,0.001,0.021139910444617268,0.1453956961631775
112,75,64,32,1,0.001,0.02037176676094532,0.14272969961166382
113,75,64,32,2,0.001,0.020680075511336327,0.14380569756031036
114,75,64,32,4,0.001,0.021174736320972443,0.14551542699337006
115,75,64,32,8,0.001,0.021279921755194664,0.14587639272212982
116,75,64,64,1,0.001,0.020586060360074043,0.14347843825817108
117,75,64,64,2,0.001,0.020922334864735603,0.1446455419063568
118,75,64,64,4,0.001,0.021439317613840103,0.14642171561717987
119,75,64,64,8,0.001,0.021202584728598598,0.14561107754707334
120,75,128,16,1,0.001,0.01974836364388466,0.1405288577079773
121,75,128,16,2,0.001,0.020054716616868973,0.1416146755218506
122,75,128,16,4,0.001,0.02053583227097988,0.1433032751083374
123,75,128,16,8,0.001,0.02048883959650993,0.14313922822475433
124,75,128,32,1,0.001,0.019800266250967983,0.1407134234905243
125,75,128,32,2,0.001,0.02029808796942234,0.14247135818004608
126,75,128,32,4,0.001,0.02078319527208805,0.14416378736495972
127,75,128,32,8,0.001,0.020923566073179245,0.14464981853961945
128,75,128,64,1,0.001,0.01996302418410778,0.1412905752658844
129,75,128,64,2,0.001,0.02041618525981903,0.142885223031044
130,75,128,64,4,0.001,0.02053455077111721,0.14329880475997925
131,75,128,64,8,0.001,0.021154321730136868,0.14544525742530826
132,75,256,16,1,0.001,0.020517431199550632,0.1432390809059143
133,75,256,16,2,0.001,0.019777817651629448,0.14063362777233124
134,75,256,16,4,0.001,0.01964137703180313,0.14014768600463867
135,75,256,16,8,0.001,0.019387900829315186,0.13924044370651245
136,75,256,32,1,0.001,0.02018087171018124,0.14205940067768094
137,75,256,32,2,0.001,0.01973298750817776,0.14047415554523468
138,75,256,32,4,0.001,0.020159350708127025,0.14198362827301025
139,75,256,32,8,0.001,0.019494393840432167,0.13962234556674954
140,75,256,64,1,0.001,0.01979471370577812,0.14069369435310364
141,75,256,64,2,0.001,0.020024387165904045,0.14150753617286682
142,75,256,64,4,0.001,0.020116938278079036,0.14183418452739716
143,75,256,64,8,0.001,0.02077586390078068,0.14413835108280182
144,100,64,16,1,0.001,0.020401030778884888,0.1428321897983551
145,100,64,16,2,0.001,0.020511923357844356,0.14321984350681305
146,100,64,16,4,0.001,0.020597124472260475,0.14351697266101834
147,100,64,16,8,0.001,0.020286250859498974,0.14242981374263766
148,100,64,32,1,0.001,0.020436285063624385,0.14295554161071775
149,100,64,32,2,0.001,0.0206577330827713,0.14372798800468445
150,100,64,32,4,0.001,0.020829221233725548,0.14432333409786224
151,100,64,32,8,0.001,0.01981312781572342,0.14075909554958346
152,100,64,64,1,0.001,0.020492615178227425,0.14315243065357208
153,100,64,64,2,0.001,0.020850945264101032,0.14439857006072998
154,100,64,64,4,0.001,0.02057569660246372,0.1434423327445984
155,100,64,64,8,0.001,0.019607506692409515,0.14002680778503418
156,100,128,16,1,0.001,0.019706783816218376,0.1403808444738388
157,100,128,16,2,0.001,0.02024921588599682,0.14229972660541534
158,100,128,16,4,0.001,0.02032868005335331,0.14257867634296414
159,100,128,16,8,0.001,0.01958320289850235,0.13994000852108002
160,100,128,32,1,0.001,0.019995985552668568,0.14140714704990387
161,100,128,32,2,0.001,0.020407287403941158,0.14285409450531006
162,100,128,32,4,0.001,0.02006133273243904,0.14163804054260254
163,100,128,32,8,0.001,0.019629336893558502,0.140104740858078
164,100,128,64,1,0.001,0.020059039816260338,0.14162994921207428
165,100,128,64,2,0.001,0.020245762541890144,0.14228759706020355
166,100,128,64,4,0.001,0.019925393164157867,0.141157329082489
167,100,128,64,8,0.001,0.019816163927316662,0.14076989889144895
168,100,256,16,1,0.001,0.020056162029504776,0.14161978662014008
169,100,256,16,2,0.001,0.01964520290493965,0.14016135036945346
170,100,256,16,4,0.001,0.01983935572206974,0.14085224270820618
171,100,256,16,8,0.001,0.01944667473435402,0.13945133984088898
172,100,256,32,1,0.001,0.019852222874760628,0.14089791476726532
173,100,256,32,2,0.001,0.01984688825905323,0.14087897539138794
174,100,256,32,4,0.001,0.020455125719308853,0.14302140474319458
175,100,256,32,8,0.001,0.018564818426966667,0.136252760887146
176,100,256,64,1,0.001,0.019599221646785736,0.139997199177742
177,100,256,64,2,0.001,0.02010743692517281,0.1418006867170334
178,100,256,64,4,0.001,0.019762879237532616,0.14058050513267514
179,100,256,64,8,0.001,0.01851739175617695,0.1360786259174347
0,10,64,16,1,0.0005,0.029949506744742393,0.17305926978588104
1,10,64,16,2,0.0005,0.025995494797825813,0.16123118996620178
2,10,64,16,4,0.0005,0.02659686841070652,0.16308547556400302
3,10,64,16,8,0.0005,0.026361929252743718,0.16236358880996704
4,10,64,32,1,0.0005,0.026463720947504044,0.16267673671245575
5,10,64,32,2,0.0005,0.023375706747174263,0.1528911590576172
6,10,64,32,4,0.0005,0.02122613973915577,0.14569194614887238
7,10,64,32,8,0.0005,0.021790752187371254,0.147616907954216
8,10,64,64,1,0.0005,0.024232544004917145,0.15566806495189667
9,10,64,64,2,0.0005,0.020803136751055717,0.14423292875289914
10,10,64,64,4,0.0005,0.019279293715953827,0.1388498991727829
11,10,64,64,8,0.0005,0.020228402689099312,0.14222657680511475
12,10,128,16,1,0.0005,0.03974110633134842,0.1993517130613327
13,10,128,16,2,0.0005,0.03527294099330902,0.18781091272830966
14,10,128,16,4,0.0005,0.034991003572940826,0.18705882132053372
15,10,128,16,8,0.0005,0.036426056176424026,0.19085611402988434
16,10,128,32,1,0.0005,0.038734156638383865,0.19680994749069214
17,10,128,32,2,0.0005,0.03166970983147621,0.1779598593711853
18,10,128,32,4,0.0005,0.0294101033359766,0.1714937537908554
19,10,128,32,8,0.0005,0.02880338951945305,0.16971559822559354
20,10,128,64,1,0.0005,0.030932368710637093,0.17587600648403168
21,10,128,64,2,0.0005,0.02565469965338707,0.16017083823680878
22,10,128,64,4,0.0005,0.02376313880085945,0.1541529893875122
23,10,128,64,8,0.0005,0.027318935841321945,0.1652844101190567
24,10,256,16,1,0.0005,0.06486145406961441,0.2546791136264801
25,10,256,16,2,0.0005,0.04817378148436546,0.219485267996788
26,10,256,16,4,0.0005,0.04584936425089836,0.2141246348619461
27,10,256,16,8,0.0005,0.04510162770748138,0.21237146854400635
28,10,256,32,1,0.0005,0.047888074070215225,0.21883343160152435
29,10,256,32,2,0.0005,0.04130133241415024,0.20322728157043454
30,10,256,32,4,0.0005,0.04068613797426224,0.20170804858207705
31,10,256,32,8,0.0005,0.04283226653933525,0.2069595903158188
32,10,256,64,1,0.0005,0.04210441932082176,0.2051936239004135
33,10,256,64,2,0.0005,0.03590305522084236,0.18948101997375488
34,10,256,64,4,0.0005,0.03308824822306633,0.1819017380475998
35,10,256,64,8,0.0005,0.035603366792202,0.18868856132030487
36,25,64,16,1,0.0005,0.021922307088971138,0.1480618268251419
37,25,64,16,2,0.0005,0.020152896642684937,0.14196090400218964
38,25,64,16,4,0.0005,0.019937485456466675,0.14120015501976013
39,25,64,16,8,0.0005,0.01995338685810566,0.14125646650791168
40,25,64,32,1,0.0005,0.020779745653271675,0.14415182173252106
41,25,64,32,2,0.0005,0.01988784782588482,0.14102427661418915
42,25,64,32,4,0.0005,0.02038762159645557,0.1427852362394333
43,25,64,32,8,0.0005,0.019237156957387924,0.13869807124137878
44,25,64,64,1,0.0005,0.0205505695194006,0.14335469901561734
45,25,64,64,2,0.0005,0.01996303908526897,0.14129061996936798
46,25,64,64,4,0.0005,0.020532345399260517,0.14329111576080322
47,25,64,64,8,0.0005,0.02059909701347351,0.14352385699748993
48,25,128,16,1,0.0005,0.027660403400659558,0.16631416976451874
49,25,128,16,2,0.0005,0.02561539225280285,0.16004809737205505
50,25,128,16,4,0.0005,0.02477879449725151,0.1574128270149231
51,25,128,16,8,0.0005,0.024761330336332318,0.1573573350906372
52,25,128,32,1,0.0005,0.025193847715854645,0.15872570872306824
53,25,128,32,2,0.0005,0.022261785343289372,0.149203822016716
54,25,128,32,4,0.0005,0.02030917070806026,0.14251023530960086
55,25,128,32,8,0.0005,0.019922606647014614,0.1411474645137787
56,25,128,64,1,0.0005,0.023125112056732174,0.15206941962242124
57,25,128,64,2,0.0005,0.0201033279299736,0.14178620278835294
58,25,128,64,4,0.0005,0.019694747403264046,0.1403379589319229
59,25,128,64,8,0.0005,0.020478473976254463,0.14310301840305328
60,25,256,16,1,0.0005,0.03834285214543343,0.19581329822540286
61,25,256,16,2,0.0005,0.03439295664429665,0.1854533851146698
62,25,256,16,4,0.0005,0.03220091387629509,0.17944614589214325
63,25,256,16,8,0.0005,0.03549778088927269,0.18840856850147247
64,25,256,32,1,0.0005,0.03327389061450958,0.1824113130569458
65,25,256,32,2,0.0005,0.029835522174835205,0.17272961139678955
66,25,256,32,4,0.0005,0.0291903093457222,0.1708517223596573
67,25,256,32,8,0.0005,0.02880898490548134,0.16973209381103516
68,25,256,64,1,0.0005,0.03001347184181213,0.1732439547777176
69,25,256,64,2,0.0005,0.02564029954373836,0.16012588143348694
70,25,256,64,4,0.0005,0.02311296388506889,0.15202948451042175
71,25,256,64,8,0.0005,0.02809111401438713,0.16760404407978058
72,50,64,16,1,0.0005,0.019727787002921104,0.14045563340187073
